cluster_id,x,y,z
1492,9.682029,8.567587,5.4174886
1493,9.651722,8.5510235,5.368018
1494,10.237974,9.038855,3.9752753
1495,9.109466,6.9412193,3.4557664
1496,10.343949,5.455768,4.4055734
1498,11.914462,6.472909,3.4451852
1500,8.100556,5.6875362,4.01296
1501,8.090254,5.958008,4.153817
1502,11.3192625,7.948824,4.109808
1504,8.952411,8.286542,3.4586618
1505,9.764067,4.3152003,3.0430868
1506,7.70602,7.6462064,4.732203
1507,11.122898,7.5467415,4.9172006
1509,6.464627,8.604002,5.095859
1511,7.39831,9.538886,3.4733691
1512,8.644186,5.6623855,2.6197994
1514,9.713421,7.692948,3.5760398
1516,10.4943695,8.276619,3.3173661
1517,9.671582,7.64293,3.556572
1518,10.768671,5.3460965,3.3321722
1519,8.417448,5.640168,4.299768
1520,7.2542844,9.608757,5.0295916
1521,7.156555,8.126357,3.5645037
1522,8.860363,8.269785,2.7908015
1523,7.3007336,9.465011,4.3722887
1524,8.109956,5.7578974,3.9173617
1525,7.2325783,9.6038685,5.022778
1526,6.701231,9.113508,4.741135
1527,11.081821,5.771099,4.161923
1528,6.454302,7.9060645,3.9258347
1529,7.74296,5.9706903,4.330498
1530,6.00649,8.087832,3.314779
1531,10.097526,5.5283113,4.5068502
1532,10.764711,5.1946187,3.737001
1533,10.764141,9.840495,3.5324125
1535,11.006116,9.237861,3.2862961
1537,6.4084287,9.499968,5.0729213
1538,10.253472,8.624393,2.4285958
1539,11.15937,9.775309,3.7053792
1540,8.621745,5.5205617,2.6326213
1541,11.499984,9.608098,4.8018403
1543,7.938317,6.4454193,4.694065
1544,7.6026335,8.316167,4.4000998
1545,10.691295,6.027544,3.3907251
1546,10.769466,5.0579762,3.6419215
1547,10.611268,8.174498,3.2447374
1548,10.964653,8.330713,3.3514507
1549,11.094781,8.559001,3.528295
1550,9.105161,5.848951,4.560989
1551,9.397676,3.9717014,2.8279018
1552,9.388235,3.9618087,2.8068964
1553,10.471146,6.6529894,3.690274
1554,10.984092,7.9124928,4.499885
1555,9.400622,7.0076675,4.2364798
1557,10.223215,9.462148,4.596424
1558,6.4718647,8.61515,5.200358
1559,6.9267178,7.911873,5.0122495
1560,6.7393436,8.739828,5.416127
1561,9.513141,9.004725,2.5558538
1562,11.341322,5.451957,4.643933
1564,6.5809135,9.9072695,3.6818411
1565,10.637358,4.791435,4.7566423
1567,11.959019,6.170722,3.5952551
1569,9.734282,4.6974425,3.513319
1571,6.4765506,7.330169,2.2349818
1573,9.230573,8.6148405,2.1033762
1574,6.344125,7.017768,2.9803696
1575,6.4166694,6.948686,2.928805
1577,7.1484537,9.644554,4.8160567
1578,9.836374,6.4748178,4.509401
1581,10.444788,6.80025,4.811612
1582,11.415366,5.2491083,3.953537
1583,6.530992,9.965217,3.7478807
1584,10.778377,5.1697693,3.5735166
1585,10.825244,5.734883,2.9254525
1586,7.04897,10.244718,3.8981702
1587,6.544342,9.490401,3.315788
1588,5.926916,10.714031,5.142247
1589,10.749055,5.327155,3.3788905
1590,9.616278,5.9270153,3.6761246
1591,10.602141,4.8131256,4.5088625
1592,10.609912,4.3735933,3.6171951
1593,9.910255,4.741376,2.4621117
1595,10.014457,4.209041,2.6767464
1596,9.465442,4.06828,2.6061797
1597,8.228554,6.0894647,4.484832
1600,9.075102,8.010201,2.5934343
1601,6.732796,8.212784,2.6471353
1602,10.914693,9.332728,2.745214
1603,10.828338,9.58218,4.160782
1604,8.820489,8.567247,4.4562073
1606,9.5764065,5.8659472,4.449625
1607,11.635842,5.6483045,4.1338534
1609,7.980412,6.988445,3.9914618
1611,9.283836,7.0785966,3.3161821
1612,11.558452,8.972454,4.38955
1613,10.606014,8.890506,4.4446497
1614,11.330066,5.5173206,4.502901
1616,9.54944,4.92016,3.4892943
1617,7.1924367,7.671052,1.3021883
1618,7.239299,8.520594,3.3161948
1619,7.659317,7.1941295,5.362682
1620,7.432393,7.186163,4.3529315
1621,8.176681,6.569378,4.775448
1622,8.381468,7.1849127,2.6926184
1623,9.645783,7.7033,3.591324
1626,7.2610474,9.2086525,5.142473
1627,7.273613,6.3475003,3.3975654
1629,11.79317,8.606393,5.0234566
1630,11.242253,9.664513,4.010321
1631,11.210702,9.556826,4.029549
1633,11.050905,9.980527,3.5350711
1634,8.787448,5.206871,2.7696166
1635,8.591394,5.949729,4.5416903
1636,7.6552563,7.7098866,4.7842073
1639,11.71463,6.4396267,4.4075646
1640,5.9561234,7.513753,3.5160902
1642,6.913919,7.3433037,3.5434
1643,10.216998,4.3098764,2.600716
1644,7.852109,7.6689496,3.8733127
1645,7.8141727,5.618243,3.9079175
1646,11.192169,8.631456,4.930948
1647,7.8246827,7.070778,4.326761
1648,8.971309,4.7749076,3.1607556
1649,10.670867,4.6612525,4.084199
1650,6.5526905,7.4799,2.0470245
1651,7.212109,8.977314,4.377626
1652,8.722987,5.46413,2.4957445
1653,10.1856575,9.022605,3.7030528
1654,9.75437,8.998909,1.9348531
1655,7.5043936,7.572497,4.385035
1656,8.378792,8.72696,3.7338922
1657,10.595405,6.6166306,2.388006
1658,7.0381365,7.880955,5.2375417
1659,7.0089917,7.951865,5.1766686
1660,10.800976,5.770597,2.8754604
1661,8.498551,5.9206777,4.49517
1663,10.851908,8.580631,3.1830087
1664,6.9906983,7.9194655,5.1395297
1665,9.642794,8.921024,1.8365014
1666,10.682311,7.617976,4.8869104
1667,11.017624,8.550826,3.5328743
1668,9.402452,8.671078,2.0102518
1669,9.532099,8.634875,1.9513063
1670,9.787298,4.6838408,3.279631
1672,9.689794,6.721365,3.252967
1673,5.9622774,8.747659,3.0243142
1674,6.5338993,8.425603,2.9729345
1676,9.606543,8.889194,1.9335171
1677,6.624261,9.179753,3.4651842
1678,6.1450524,7.7939,3.1089308
1679,6.01934,8.71615,3.0584102
1680,8.655958,5.5639954,2.733026
1681,6.179951,9.168799,3.167925
1682,8.2997,5.5969505,3.9427454
1683,6.574199,9.868538,3.6519165
1684,6.7157555,6.9166846,3.2239025
1685,9.546037,4.361323,2.5240476
1686,6.445448,7.2329936,2.3008554
1687,6.481052,7.4732523,2.109349
1688,9.625191,4.3156824,2.879976
1689,6.362277,10.1255865,4.8653064
1690,6.378452,10.259531,4.743079
1691,7.1618237,8.549352,4.4434404
1696,6.2184067,10.891062,4.912439
1697,10.8068075,5.167516,3.5799952
1698,10.709995,4.562363,3.5921729
1700,6.034231,10.804018,5.090647
1701,10.721657,5.121741,3.7060463
1702,10.429608,5.5657,3.29971
1703,9.909122,5.1073356,2.285171
1704,9.738775,4.43369,2.6421282
1705,10.654999,6.3921266,2.3613727
1706,10.573414,6.507377,2.2766757
1707,6.6630173,10.53137,4.2570605
1708,10.242567,4.3624473,2.909243
1709,6.572933,9.978668,3.7670531
1710,10.298986,4.093514,2.9225142
1711,9.644684,4.327711,2.8950222
1712,10.2025175,4.182573,2.9459088
1713,11.29449,8.934115,4.8173904
1714,6.8151445,8.342703,2.5378463
1715,8.212289,6.1355977,4.63949
1716,6.961749,6.406637,4.6017714
1717,7.5727887,7.368725,5.7010136
1718,9.387866,8.885653,2.478865
1719,7.385192,7.332543,3.8077216
1720,10.31504,6.5190434,3.9951675
1721,11.060634,8.881948,4.7004743
1722,5.9381104,8.785391,2.9866576
1724,9.403522,8.630195,5.085016
1725,9.8077545,6.802325,3.227207
1726,7.389235,7.4587836,4.503487
1727,8.960992,7.0463,3.618434
1728,7.375654,9.835256,4.1983757
1729,7.6872096,7.26831,5.865248
1730,7.450632,7.9840703,4.5708833
1731,10.838073,6.5692887,4.180037
1732,7.5564885,7.4419656,4.759133
1733,10.741203,8.555236,3.019525
1734,9.618285,4.3764725,3.1038702
1735,10.319216,5.7154865,3.9732194
1736,6.6509056,8.000148,3.101421
1737,9.710625,7.9997544,4.730799
1739,10.34589,6.8975763,4.0136666
1740,6.3751044,7.9922724,3.806154
1741,9.711617,8.599633,5.410773
1742,8.5226965,8.819054,4.166642
1743,8.248119,5.2368484,3.558296
1744,6.7356896,9.121925,4.813694
1745,6.583753,7.633713,2.2058542
1746,10.455629,4.68646,3.6535714
1748,8.909563,7.224259,3.4381595
1749,7.3168745,6.382251,3.517443
1750,10.849628,9.86975,3.507948
1752,7.3148484,7.3306165,4.812855
1753,11.059417,9.89011,3.4029086
1754,7.4348693,6.168363,3.8019068
1756,6.239474,8.752804,3.042979
1757,7.8930573,5.7907586,3.842746
1758,7.9622846,9.44674,3.6938682
1760,8.209108,6.7227597,5.1082006
1762,8.218182,5.933526,3.6722765
1763,9.478375,8.940251,2.6430585
1764,9.376364,9.004821,2.7045178
1767,9.731928,8.86111,1.8729755
1768,6.5249596,7.245098,2.2198124
1769,7.497699,6.2256827,3.7119198
1770,7.817708,5.9977646,3.7364476
1771,8.244138,8.786719,3.772861
1772,10.698786,8.644062,2.804221
1773,9.739556,6.193129,4.569954
1775,9.904146,8.408343,5.397711
1778,9.86061,7.4592376,4.2207685
1779,10.611772,4.7071915,4.476331
1780,6.120461,11.031158,5.0509405
1781,6.012986,10.806804,5.1044574
1782,6.0519147,10.780352,5.042384
1783,8.583658,5.5276337,2.730024
1784,6.397329,10.659465,4.626956
1785,10.403508,5.217667,4.3877063
1786,10.156982,4.255436,2.5871966
1787,10.20841,4.862653,4.2958965
1788,10.259784,5.066578,2.7438028
1789,11.384948,5.449385,4.290111
1790,10.613442,4.4552135,3.6504555
1791,11.468407,5.4737267,4.3150735
1792,10.696194,4.4234695,3.6123588
1794,9.693087,4.2342687,2.8550134
1795,11.224278,8.07655,4.9605784
1796,6.2041373,8.398507,4.320762
1798,5.241985,11.870717,5.6869802
1799,7.0563025,6.269093,4.618087
1801,6.1323442,8.232571,4.0757403
1804,9.108039,6.055497,3.7329736
1806,10.332962,6.718475,2.3558502
1807,7.7434616,8.85976,4.2207155
1808,9.561167,8.470654,5.569097
1810,10.789788,8.628944,3.073589
1811,9.887145,5.9723444,4.1862464
1812,8.220462,8.738404,3.9162214
1814,10.741707,8.601874,3.1919365
1816,9.824323,7.0504527,4.527869
1817,11.697113,8.502708,4.3099475
1818,7.213238,8.634826,3.4060473
1819,8.1217,7.594482,2.8736548
1820,8.185739,5.789971,3.41081
1821,7.1309414,8.837605,4.537975
1823,9.655583,8.51587,5.357895
1826,9.676721,7.5804677,3.6637077
1829,8.349695,7.3798904,4.8236203
1830,8.379128,8.795028,3.714272
1831,7.186923,8.442657,3.2203357
1832,9.171932,4.788284,2.8463953
1833,6.957952,6.7950106,3.4404356
1834,9.740275,4.4469366,3.1385195
1836,7.2934484,9.818853,4.960628
1837,8.99835,8.114191,2.7121742
1838,9.584194,8.47955,2.0364056
1839,10.734763,4.977392,4.901622
1840,8.674663,7.995297,3.6258724
1841,8.609516,7.8248935,4.000773
1842,7.687184,7.414386,4.8389263
1843,7.49494,7.6595535,3.8127923
1844,8.267159,8.11639,4.384221
1845,8.260686,5.616148,3.9010994
1846,10.790512,9.020806,3.1261854
1848,10.848391,8.633013,3.2113404
1849,7.0500975,9.964581,4.129037
1850,7.218598,9.645746,3.3866827
1851,6.5200253,8.5247135,5.1967406
1852,7.1604314,8.716529,3.3882158
1853,8.63748,5.70653,4.3251824
1855,7.4578133,7.4487376,3.7805417
1857,9.442825,4.8576717,2.7805736
1858,7.1260533,7.520428,1.1601716
1860,8.991038,4.8347154,2.9132848
1861,8.388005,5.4923663,3.2203038
1863,10.718529,9.841237,3.5099413
1864,7.150926,7.6048584,1.2132593
1867,8.783109,9.059003,2.8526838
1868,9.496477,8.846285,1.9090216
1869,10.8068905,6.6431503,4.1523376
1870,7.3410263,6.307547,3.71778
1874,8.584829,5.5538907,2.6937172
1875,8.217004,8.766377,3.7761297
1876,9.897326,6.2997355,4.213554
1877,10.740955,8.5839815,4.6276793
1878,9.943607,4.1643186,2.7737308
1879,11.157987,7.812654,4.9943976
1880,6.8358903,10.013045,4.172593
1881,6.2539954,10.392086,4.918363
1884,8.57219,5.536417,2.678299
1885,11.994434,6.083863,3.6710756
1887,10.956082,5.943954,3.6849468
1890,10.570754,6.5723004,2.303844
1891,9.365588,8.785528,2.0235603
1892,10.045169,5.1439786,4.1631775
1894,10.68645,9.588105,3.1874695
1895,6.6108537,8.432695,4.6238785
1896,8.06785,6.76854,4.681546
1897,9.196881,6.2168384,3.7157805
1898,11.937521,8.689,5.004267
1899,6.7479296,8.317562,2.5802357
1900,7.658023,6.1113176,3.7132983
1901,7.576304,6.7512016,4.230827
1902,7.1089525,8.661608,4.3613644
1903,11.925389,6.516937,3.4359717
1906,10.555466,8.635934,2.6503344
1907,7.116034,9.590123,4.781515
1908,7.233576,8.684911,3.341476
1913,7.166519,8.775989,3.377225
1914,9.672712,5.68292,4.49466
1915,10.329196,6.4406395,4.017364
1916,8.745346,9.090526,2.7510653
1917,7.5612216,7.8709526,4.8363886
1918,7.3358674,8.611441,3.237762
1919,8.432507,8.685017,3.6998646
1920,11.12426,10.195929,3.6932852
1921,11.373938,8.929665,4.8455586
1922,11.120358,9.88621,3.5098593
1923,6.5324836,8.536158,5.1966586
1924,7.193649,8.557804,4.5707946
1925,11.962754,8.690423,5.0022826
1926,9.135752,6.3561363,3.1564672
1927,8.770385,5.1643286,2.7753322
1928,8.592835,5.5736494,2.6648278
1929,10.814071,4.9527097,4.7291636
1930,7.1343007,9.2644205,4.3246365
1931,6.4532833,7.4250484,2.2052956
1932,7.084889,8.804344,3.6065865
1934,6.5712585,8.454883,2.9017613
1935,7.455577,7.2895317,4.1001654
1936,6.8185763,7.4744053,3.6230173
1937,7.209374,7.331239,3.7348726
1939,7.1658497,7.6093163,1.1778563
1940,7.791632,8.541186,2.237734
1941,10.942637,8.873687,3.086642
1943,7.358264,9.693369,3.8724375
1944,8.156232,5.9161654,3.64651
1945,11.33132,7.6850433,4.1653824
1946,9.396053,3.9686437,2.8374116
1947,6.6466203,9.146957,4.6749516
1948,8.71167,5.708019,4.3401713
1949,7.3819127,6.2007546,3.4273868
1950,9.463477,5.698345,4.503138
1951,10.00184,4.2329855,3.10169
1953,9.943346,5.736201,3.9986436
1954,7.932593,9.222085,4.0749974
1955,7.931878,8.34506,4.3756886
1957,6.929323,10.368079,3.9221997
1958,9.958623,6.3405476,4.2824225
1959,11.862995,6.45142,3.3170774
1960,8.453358,8.597787,3.5045335
1961,6.5030384,7.11725,2.475075
1962,10.661912,4.423386,3.716469
1963,6.469235,8.021031,3.1995158
1964,8.933948,5.709514,4.4245896
1965,11.029631,5.097044,4.456109
1967,6.0694633,10.921905,5.036784
1968,10.915527,7.63456,4.926856
1969,9.6656475,6.8376927,4.4221177
1971,10.884152,7.6727505,4.9106693
1972,6.4269257,9.555667,3.3494961
1973,10.485849,6.659195,2.2510147
1974,5.922653,10.727083,5.173509
1975,11.5752945,5.559092,4.213086
1977,10.210489,4.129213,2.7125356
1978,9.591782,4.403993,2.5648508
1979,10.000529,4.045563,2.781195
1980,10.810863,5.2573495,3.3954544
1982,11.369292,6.2444415,4.234995
1983,10.822406,5.201762,3.4728372
1984,10.177941,4.047343,2.7760556
1985,10.794752,8.641334,3.1403143
1987,9.400892,8.84495,2.601305
1988,11.660494,6.60632,4.4146852
1989,5.2177,11.888242,5.716224
1990,11.154285,9.0641165,4.7913003
1993,9.453392,8.275438,2.1681292
1994,10.123544,6.096448,4.2067504
1995,9.506905,8.443075,5.5327134
1996,11.742335,6.5044594,3.2408526
1998,7.0314064,8.575708,5.26855
1999,9.614012,4.4914975,2.5967515
2001,7.9400105,6.223119,4.064654
2002,7.4713206,6.527066,4.3594346
2003,10.279072,8.860863,2.8111534
2006,9.806191,6.0671935,4.2009277
2007,10.671232,6.3001823,2.4287548
2008,9.738299,6.8766446,4.4485836
2009,10.965102,8.298985,4.7804546
2011,9.30259,8.654295,2.6285975
2012,9.610771,7.4765873,3.8751128
2013,7.717352,5.9712586,4.2830806
2014,7.7021856,6.565213,4.334205
2015,9.469488,6.8676295,4.519976
2016,11.0972185,7.339747,4.826742
2017,7.5756054,7.153109,5.2887893
2018,8.086326,8.198967,4.3971868
2020,7.1936493,7.6499124,1.2214309
2021,9.510857,5.7701497,4.3505397
2022,7.598982,5.976536,4.1931906
2023,6.528012,7.950584,3.796128
2027,6.66794,8.354941,3.029309
2028,9.68466,6.1703367,4.639758
2030,8.775369,5.13278,2.8162408
2031,7.892827,9.247736,3.6206632
2032,6.940828,8.72259,5.362771
2034,6.690976,8.684428,5.350493
2035,7.4143453,6.2175245,3.4622588
2036,6.5181026,8.560236,5.2018027
2037,8.119209,7.0610723,4.7783747
2038,8.173881,6.655315,4.7838073
2039,9.378039,5.4379306,4.4509153
2040,7.690428,6.216596,4.555875
2041,8.526098,5.776848,4.348447
2042,8.932503,5.6929636,4.5230265
2043,9.4253435,8.71092,2.0057652
2044,6.4617076,10.233043,4.782038
2045,6.262507,7.770639,2.4480274
2049,6.4733977,7.9904737,2.7406533
2050,6.436057,7.8423715,2.5835128
2052,10.817481,5.7172956,2.9321356
2055,10.973631,8.265432,3.4437275
2056,10.569015,4.662938,4.3747845
2057,6.3265753,7.0060105,2.9516296
2058,6.0866137,10.886256,5.0646105
2059,10.11181,5.792807,4.0021043
2062,6.5339236,8.526432,3.252058
2063,7.0331917,8.823794,4.5028553
2065,9.14716,6.447314,3.6053407
2066,11.684332,6.546782,3.1518035
2067,9.764557,5.9451256,4.4796906
2068,10.712186,5.132033,4.893815
2071,6.0791326,10.89108,5.0655675
2072,10.60558,4.712883,4.7823915
2073,8.891966,5.1056314,3.0779707
2074,5.945602,10.7077675,5.1458306
2076,10.6995945,6.27842,2.3956873
2077,6.595886,10.46543,4.827269
2078,10.079142,4.961482,4.275408
2079,6.4946094,10.55899,4.7655654
2080,11.082032,5.8664637,4.111228
2081,10.3681755,5.2451377,4.4342656
2082,11.414137,5.6367373,4.067823
2083,11.099915,5.452043,4.2394156
2085,9.651148,4.3827662,2.7942588
2086,10.214469,4.070814,2.6849809
2088,10.548139,6.454426,2.263086
2093,11.960218,6.0303864,3.7157164
2096,10.2498665,6.7493253,2.364024
2098,7.976378,6.468722,4.1667767
2100,7.1247525,7.550876,1.164749
2101,6.7463145,8.330832,2.596074
2102,9.983034,6.826252,4.422335
2103,9.079432,8.335418,2.240572
2108,6.677455,8.739741,5.4059243
2109,8.05786,7.563371,4.05932
2110,7.058633,7.814899,3.7563603
2114,11.139988,5.4588656,4.714965
2117,10.460101,5.517212,4.588933
2119,10.2658205,8.438163,5.04473
2120,9.411761,8.768486,1.9899861
2121,6.3679667,9.456696,5.0601687
2126,7.726799,8.87131,3.38929
2127,9.678077,6.8668694,4.445037
2128,7.9398437,8.588456,2.8438075
2129,10.468551,5.1418715,4.5007825
2130,7.6496224,7.142674,4.8890843
2131,7.624954,6.904861,5.178966
2132,7.6377935,7.186011,5.7053323
2134,9.747122,4.6150575,3.2128463
2135,8.89832,8.244488,2.7296324
2136,10.735313,9.825335,3.571695
2138,8.645812,8.43475,2.7105167
2139,10.5107355,5.0174623,3.135662
2141,6.5798764,8.447929,3.0557113
2142,6.671427,8.734542,5.368013
2143,11.834347,8.748462,4.8132195
2144,6.5147514,9.036783,5.299851
2145,6.6094337,8.680493,5.2211127
2146,7.1677814,8.542347,5.394909
2147,7.046805,7.882523,5.234641
2148,6.2594423,7.001731,3.0317051
2149,8.262468,6.613487,4.656398
2150,8.267997,7.058239,4.82292
2152,8.372025,7.3974767,3.8326366
2153,6.7494855,7.750459,4.360917
2159,7.5158386,7.452221,3.835047
2160,7.5014687,7.475066,3.785093
2163,6.322196,7.220971,3.0720592
2165,6.3134313,7.595216,3.7910109
2166,9.229207,5.9805436,3.7520933
2170,7.6361256,6.0131197,3.7159898
2171,6.884289,7.54729,3.6005363
2173,10.588592,5.1844854,4.21648
2177,10.677069,8.602363,3.174641
2179,8.672681,5.666987,4.3109646
2180,11.042391,8.482183,3.4629447
2181,6.3899665,9.503336,5.032866
2182,10.747927,7.6045856,4.9017773
2183,8.878375,5.703929,4.4502554
2185,9.240517,6.322663,3.1142986
2189,10.605162,5.166425,3.2358816
2190,6.1215057,11.101234,5.171106
2192,8.469672,8.927523,4.0208435
2194,11.3905525,5.4014325,4.4408464
2199,11.153518,6.0717206,3.9336765
2201,10.681549,4.7137094,4.885491
2204,11.464803,5.49403,4.320448
2206,9.672392,4.193634,2.9048383
2207,10.049323,4.5967464,2.7464137
2208,10.842943,5.779404,2.9467516
2209,11.447779,6.6169915,4.5891743
2210,11.571712,6.49549,4.5357924
2213,11.5435915,5.8415008,4.5070043
2214,7.167027,8.503351,3.1381
2215,9.244491,7.2404237,3.2388334
2216,7.77196,7.0816507,3.848373
2219,10.641126,7.108976,4.8825884
2221,9.61631,4.329339,3.0957992
2224,10.875887,8.979295,4.6053495
2225,10.380498,9.362864,4.6030045
2228,7.2540536,9.795869,3.741857
2232,10.201575,5.5043907,4.4842005
2234,8.041985,5.93515,3.7082076
2235,11.42121,9.347024,4.7124643
2236,8.646191,8.255072,3.780326
2237,8.186626,8.093315,3.730034
2241,9.259634,5.9242306,4.6137576
2242,9.216711,5.788096,4.608032
2243,7.6252966,8.370066,2.2445192
2244,8.123907,8.9429655,3.5146658
2245,9.155942,8.038299,2.5925682
2247,7.00301,7.8489428,5.1256976
2249,10.968424,8.394542,3.3137524
2250,11.021746,8.913813,3.2307382
2251,6.5044575,8.0975065,3.7741418
2253,11.073798,9.239474,3.3433921
2258,6.6667004,8.220869,2.967545
2262,6.454629,7.985339,2.73447
2264,6.5831504,7.405109,2.01874
2266,8.661663,5.60956,2.6917963
2267,6.529896,7.4111395,2.0146866
2268,8.818162,8.201551,3.0927546
2271,6.635392,9.177465,4.737688
2272,8.019129,8.274885,4.3751707
2273,9.563354,6.9045877,4.199708
2275,6.6004615,9.843276,4.0468245
2277,10.853341,5.0751696,4.952589
2278,10.700718,4.8648486,4.4976826
2279,10.773965,7.0140395,4.79288
2283,9.703414,4.4225044,3.1674583
2284,9.546082,4.254213,2.6531496
2285,9.583242,4.263011,2.8402286
2286,11.506648,5.4669695,4.211437
2287,10.673581,4.5039644,3.5705905
2288,11.333339,5.54855,4.6155457
2289,10.64499,4.3516273,3.5321088
2290,9.518995,4.1779532,2.536048
2291,9.535383,4.2246404,2.5474281
2292,10.041484,4.2765565,2.9378915
2294,10.673705,5.203276,3.7986417
2295,10.447715,5.358559,3.805842
2296,9.914218,5.827052,3.3430147
2303,7.742336,8.511226,2.2678013
2304,8.721581,5.6578894,4.2899036
2305,7.5153346,8.151978,4.165652
2307,9.651132,4.509839,3.1909592
2308,10.749779,8.593501,4.7453513
2310,6.486695,8.585858,4.459749
2311,6.3611803,8.557269,4.9539337
2314,10.297057,5.762799,3.9631598
2316,11.051128,7.6743817,4.8909426
2319,12.006811,8.705907,5.0166993
2320,10.795527,6.4398785,4.1335974
2325,10.929661,8.733729,3.1289432
2326,6.904474,7.47322,3.6408331
2327,10.841155,8.624947,3.0980673
2328,7.138189,8.4892235,5.2176847
2329,11.964612,8.73346,4.952589
2330,11.961547,8.673916,4.8846083
2331,11.957211,8.699173,4.9784217
2332,11.173937,8.231532,5.0396485
2334,7.1142187,7.552547,1.2033491
2335,9.831658,6.3314576,4.644955
2336,9.019732,8.192396,2.070484
2337,8.856957,5.5686827,4.4012356
2338,6.9379616,9.958201,4.327128
2341,6.772037,8.465748,5.0712276
2342,9.330696,8.704399,2.0561566
2344,6.640421,7.4072514,1.9304564
2345,8.085465,9.328115,3.7563446
2347,5.6224403,11.5073805,5.448065
2349,9.3167515,5.7786326,4.4535236
2350,10.462351,4.74993,4.5401797
2352,7.6920757,9.6056185,3.7650607
2353,10.503985,4.519789,3.2982728
2357,11.635824,6.5066814,4.5628476
2358,11.653534,6.499576,4.5512476
2360,6.3005147,7.8005195,2.5488236
2361,7.673893,9.329452,3.9992847
2363,10.33902,5.0809155,4.465897
2364,11.376879,9.401152,4.6900125
2365,10.4149275,5.131047,3.0723598
2367,9.126744,8.416194,2.2608824
2369,8.391011,5.7015,4.0969763
2371,8.133002,6.7377443,4.277651
2375,10.212467,4.1060963,2.7462747
2376,10.528011,5.40431,4.448543
2378,10.8264475,6.632451,4.1872354
2379,9.8959875,6.6500497,3.0987968
2380,10.271362,4.922265,3.2722921
2381,9.49936,8.566723,2.0531006
2382,10.214528,6.504319,4.295409
2383,9.501849,8.406589,2.1628113
2386,10.794123,7.663781,5.086455
2387,10.867012,7.5967546,5.143902
2388,11.108885,8.364558,4.9917893
2393,10.273348,5.4010043,3.822137
2394,11.647679,9.020386,4.4730034
2396,10.798122,8.840703,3.1011808
2397,9.675318,8.272072,2.2386866
2398,11.181177,9.595413,4.0169573
2400,9.247931,8.855088,2.2590635
2403,6.3962483,8.513779,4.305143
2406,8.077568,8.903505,3.414623
2407,11.499991,6.3112617,4.304494
2412,9.846062,6.416758,4.2658925
2414,11.042652,5.844006,4.0843287
2416,9.955269,4.923302,2.3460765
2420,9.491061,4.1519957,2.5925956
2421,10.613269,4.678617,4.854943
2423,10.32488,4.811405,4.162919
2424,10.301511,4.1847973,3.0791695
2425,10.246729,4.274695,3.1207166
2426,10.675389,6.274196,2.390382
2429,10.702292,6.2213264,2.4051855
